read 360718
scan 120467 47
scan 435730 97
scan 408031 47
scan 522171 48
scan 484950 99
scan 198829 47
scan 595952 7
scan 68985 23
scan 74545 40
scan 409608 8
scan 20294 89
scan 189525 21
scan 26178 23
scan 215992 13
scan 200829 80
scan 570750 18
scan 72790 16
scan 194844 75
scan 3890 21
scan 17214 96
insert 602854
scan 570655 61
scan 467964 70
scan 482268 90
scan 402348 16
scan 157563 39
scan 344268 78
scan 95662 94
scan 588561 22
scan 145969 68
scan 405861 71
scan 192491 43
scan 472116 52
scan 202693 48
scan 472116 65
insert 602855
scan 440418 30
scan 121937 94
scan 385777 53
scan 518563 91
scan 21048 89
scan 556601 84
scan 252986 21
insert 602856
scan 175148 41
scan 5034 65
scan 590649 71
scan 575562 32
scan 429403 96
scan 360740 14
scan 28578 82
scan 287475 47
scan 169334 91
scan 248633 43
scan 565493 3
insert 602857
scan 593856 31
scan 428451 2
scan 568463 80
scan 428036 68
scan 472116 71
scan 447466 96
scan 513960 30
scan 119075 35
scan 120981 18
scan 375548 61
scan 384097 63
scan 135761 19
scan 97940 3
scan 505097 47
scan 327160 29
scan 462573 98
scan 224346 41
scan 385777 8
scan 539839 64
scan 342705 22
scan 35639 57
scan 498709 68
scan 475334 49
scan 290992 90
scan 200475 19
scan 481714 88
scan 252077 39
scan 56323 38
insert 602858
scan 48160 86
scan 72790 4
scan 164480 11
scan 35639 30
scan 202693 39
scan 385777 7
scan 353553 55
scan 385777 16
scan 425454 17
scan 72790 42
scan 251494 97
scan 258497 13
scan 278526 81
scan 542226 54
scan 472116 10
scan 472116 82
scan 101364 5
scan 35639 45
scan 563435 16
scan 452666 19
scan 35639 68
insert 602859
scan 386963 89
scan 149464 92
scan 386519 24
scan 385777 66
scan 208666 31
scan 122377 45
scan 561971 33
scan 492031 58
insert 602860
scan 486044 53
scan 223726 8
scan 362630 11
scan 65399 14
scan 254365 58
scan 286559 28
scan 351446 48
scan 440418 52
scan 59904 85
scan 561536 59
scan 411685 43
scan 385777 99
insert 602861
scan 385777 42
scan 447051 5
scan 561971 72
scan 575523 53
scan 10451 46
scan 440418 24
scan 172637 29
scan 35767 52
scan 72790 15
scan 68068 76
scan 35767 58
scan 18592 1
scan 548572 89
scan 252617 32
scan 363675 94
insert 602862
scan 428278 37
scan 385777 71
scan 114975 61
scan 486875 96
scan 243398 96
scan 430169 70
scan 61164 39
scan 356528 74
scan 374626 28
scan 20545 39
scan 325070 54
insert 602863
scan 175762 94
scan 85211 49
scan 472116 58
scan 163575 20
scan 38871 46
scan 543623 1
scan 53732 4
scan 447466 99
scan 396030 9
scan 124165 57
scan 29085 69
scan 490542 75
scan 374626 90
scan 510463 64
scan 129028 76
scan 252805 89
scan 189090 80
scan 242908 48
scan 57013 88
scan 14340 21
scan 35767 9
scan 113789 83
scan 489055 39
scan 472116 76
scan 385777 13
scan 424732 22
scan 374626 2
scan 535185 7
scan 70408 43
scan 294982 93
scan 134160 42
scan 113566 67
scan 572584 90
scan 268946 98
scan 454107 27
insert 602864
scan 376254 24
scan 72790 42
scan 502244 43
scan 358408 55
scan 68068 71
scan 385777 60
scan 448430 27
insert 602865
scan 72790 75
scan 378156 73
scan 6358 28
insert 602866
scan 90794 27
scan 418876 88
scan 547823 31
scan 365069 76
scan 385777 94
scan 290992 74
scan 564894 52
scan 124827 22
insert 602867
scan 444835 39
scan 165273 82
scan 101364 94
scan 391394 96
scan 561971 55
scan 54580 54
scan 145368 41
scan 400108 49
scan 35767 83
scan 385177 95
scan 430634 85
scan 378462 5
scan 274075 64
scan 381203 22
scan 472116 39
scan 198320 12
scan 385777 54
scan 192585 79
scan 572142 53
scan 210238 12
scan 202693 15
scan 198582 41
scan 534821 16
scan 153607 39
scan 35639 44
scan 185072 24
scan 8815 43
scan 184152 46
scan 424732 92
scan 87423 88
scan 26738 31
scan 35639 70
scan 6216 30
scan 346240 84
scan 166752 49
scan 10451 92
scan 503639 85
scan 385777 53
scan 472116 41
scan 462573 67
scan 483937 37
scan 247190 94
scan 95662 72
scan 441606 8
scan 482556 90
scan 374626 13
scan 377161 69
scan 36617 99
scan 562327 72
scan 292775 21
insert 602868
scan 174009 86
scan 385777 43
scan 78206 70
scan 254724 21
scan 385777 19
scan 461659 37
scan 524779 56
scan 25215 49
scan 10451 61
scan 551119 1
scan 192073 85
scan 35829 53
scan 66971 90
scan 505097 48
scan 17214 50
scan 328481 23
scan 367361 55
scan 357883 38
scan 996 15
scan 137089 28
scan 134160 39
scan 385777 96
scan 483095 97
scan 385777 3
scan 561971 68
scan 236313 99
scan 127976 2
scan 462573 99
scan 41119 64
scan 227040 79
scan 577818 11
scan 565781 35
scan 385777 87
scan 561971 32
scan 472116 76
scan 196595 78
scan 329764 86
scan 575243 39
scan 3569 84
scan 72790 82
scan 385777 65
scan 288763 47
scan 326318 60
scan 151271 7
scan 218664 50
scan 389277 32
scan 488662 87
scan 334304 27
scan 228700 51
scan 566954 74
scan 114072 50
scan 205159 77
scan 101213 79
scan 290992 5
scan 334549 85
scan 190173 4
scan 262876 2
insert 602869
insert 602870
insert 602871
scan 115180 33
scan 374626 76
scan 49003 9
scan 570229 16
scan 456169 87
scan 413837 83
scan 452363 36
scan 89414 50
scan 254645 62
scan 107637 73
scan 35639 61
scan 410956 24
scan 166752 25
scan 10270 34
insert 602872
scan 49484 66
scan 385777 37
scan 427576 18
scan 10451 10
scan 385777 3
scan 74545 37
scan 148748 43
scan 136521 18
scan 107637 41
scan 228307 34
scan 53705 10
scan 22605 38
scan 179318 39
scan 415556 27
scan 545091 34
scan 456169 19
scan 520442 67
insert 602873
scan 374626 34
scan 470898 23
scan 576970 16
scan 35639 12
scan 482308 81
scan 579051 13
scan 576056 61
scan 121937 2
scan 101364 3
insert 602874
insert 602875
scan 129370 83
scan 561971 48
scan 394732 77
scan 255102 48
scan 153535 42
scan 200829 86
scan 235291 88
scan 318521 19
scan 385777 23
scan 164480 76
scan 514443 69
scan 166752 62
scan 192750 80
scan 490736 53
scan 374626 4
scan 230769 50
scan 329446 68
scan 101364 75
scan 374626 19
insert 602876
scan 65208 33
scan 88048 17
scan 385777 65
scan 385777 7
scan 327238 77
scan 537857 12
scan 472116 43
scan 463506 7
scan 39312 18
scan 432655 5
scan 400108 52
scan 174052 47
scan 309564 83
scan 163150 57
scan 64720 81
scan 440418 76
scan 434915 7
scan 12950 10
scan 505097 44
scan 486209 63
scan 413208 7
scan 523778 36
scan 299822 99
scan 385777 21
scan 20983 3
scan 367669 92
scan 197218 83
scan 72790 95
scan 594776 48
scan 95662 42
scan 160927 19
scan 280502 19
scan 95662 7
scan 71958 15
scan 256797 96
scan 515063 74
scan 72790 1
scan 68068 28
scan 472116 77
scan 4374 94
scan 390038 9
scan 215992 73
scan 192088 18
scan 332013 64
scan 432935 55
scan 385777 10
scan 421814 57
insert 602877
scan 289173 43
scan 277194 13
scan 596633 87
scan 472116 53
scan 2285 37
scan 302248 26
scan 205136 38
scan 175865 8
scan 378298 45
scan 385777 1
scan 400108 18
scan 115180 54
scan 326946 46
scan 385214 26
scan 169678 85
scan 250188 79
scan 245968 47
scan 575562 73
scan 72790 64
scan 544078 20
scan 385777 83
scan 594776 52
scan 333899 78
scan 35767 56
scan 104016 90
insert 602878
scan 145969 2
scan 158391 43
scan 385777 30
scan 553948 74
scan 400108 74
scan 247047 33
scan 374626 6
scan 227617 77
scan 104632 96
scan 490983 67
scan 187520 87
scan 385777 75
scan 564741 29
scan 141443 34
scan 60579 56
scan 215992 1
scan 5824 57
scan 101364 100
scan 364756 2
scan 433478 6
scan 186649 21
scan 248777 20
scan 245228 11
scan 462489 47
scan 238698 44
scan 352484 100
scan 107637 19
insert 602879
scan 482268 98
scan 20120 47
insert 602880
scan 527975 48
scan 92 93
scan 204907 58
scan 424983 69
scan 449774 18
scan 137281 90
scan 374626 47
scan 114605 34
insert 602881
scan 385777 13
scan 87349 29
scan 35767 77
scan 561971 51
scan 581818 5
scan 354816 100
scan 430140 54
scan 313775 24
scan 412611 78
scan 72790 48
scan 378769 91
scan 393975 76
insert 602882
scan 374626 37
insert 602883
scan 479535 1
scan 72790 30
scan 416568 9
scan 482268 81
scan 12917 61
scan 530905 34
scan 154239 91
scan 449232 37
scan 52242 64
scan 385777 81
scan 385777 94
scan 215992 25
scan 321694 18
scan 385777 24
scan 206399 2
scan 295064 98
scan 177798 7
insert 602884
scan 35639 29
scan 215603 32
scan 294889 51
scan 313181 9
scan 196595 75
scan 385777 100
scan 167332 38
scan 72790 73
scan 289745 34
scan 420147 63
scan 347090 3
scan 557932 51
scan 35639 44
scan 122572 91
scan 180090 53
scan 586531 65
scan 299777 6
scan 235114 15
scan 378298 64
scan 484801 23
scan 133612 15
scan 203007 83
scan 374626 53
scan 198433 94
scan 172854 37
scan 68068 83
scan 68068 84
scan 189166 48
scan 12112 94
scan 557847 38
scan 54696 35
scan 207197 33
scan 374626 5
scan 385777 68
scan 33913 99
scan 360204 1
scan 385777 12
scan 92949 97
scan 152217 91
scan 420147 91
scan 72790 49
scan 6341 88
scan 309382 67
scan 414383 51
scan 471406 82
scan 589882 7
scan 335939 21
scan 411589 60
scan 461396 30
scan 2670 100
scan 536384 58
scan 217435 13
scan 292166 84
scan 385777 48
scan 37433 7
scan 35639 100
scan 15746 18
scan 354478 11
scan 390866 50
scan 39561 68
scan 10573 67
scan 163376 51
scan 545558 87
scan 392806 82
scan 488814 12
scan 215992 67
scan 377760 38
scan 497028 10
insert 602885
scan 561971 80
scan 68068 72
scan 127976 57
scan 370449 13
insert 602886
scan 385777 81
scan 68896 51
scan 561971 97
scan 173818 25
scan 435730 53
scan 79011 89
scan 342210 16
scan 45954 36
scan 378298 18
scan 436076 45
scan 482268 36
scan 72790 81
scan 339218 89
scan 474815 43
scan 452058 24
scan 244726 58
scan 348297 2
scan 217610 83
scan 64496 94
scan 385777 66
scan 110832 19
scan 385777 64
scan 326946 26
scan 325649 63
scan 120467 71
scan 367702 84
scan 390278 60
scan 377444 27
scan 229708 71
scan 98830 62
scan 239672 58
scan 329244 73
scan 411173 16
scan 198880 5
scan 103764 31
scan 437642 23
insert 602887
scan 558224 56
scan 72790 72
scan 518315 97
scan 28082 6
scan 282859 2
scan 385777 59
scan 68068 40
scan 209658 66
scan 557808 8
scan 292166 82
scan 265897 23
scan 347595 52
scan 240152 93
scan 42996 49
scan 137168 100
scan 328411 18
scan 561971 55
insert 602888
insert 602889
scan 472116 35
scan 217782 51
scan 83412 34
scan 374626 80
scan 317672 66
scan 384549 23
scan 29643 3
scan 482268 98
scan 556601 34
scan 512622 78
scan 252805 22
scan 3984 34
scan 374626 11
scan 480829 99
scan 431432 46
scan 385777 84
scan 470710 72
scan 385777 45
scan 24184 86
scan 379365 48
scan 590993 2
scan 215992 1
scan 374626 25
scan 594776 46
scan 363973 74
scan 126530 78
scan 226807 43
scan 440657 7
scan 385777 45
scan 578055 67
scan 8610 1
scan 276041 79
scan 95662 92
scan 226536 70
scan 385777 54
scan 329764 36
scan 159534 7
scan 433478 16
scan 77585 32
scan 482268 12
scan 447466 48
scan 255233 35
scan 246298 56
scan 292801 89
scan 46687 18
scan 369108 35
insert 602890
scan 385777 85
scan 385777 31
scan 385777 73
scan 68068 42
scan 385777 10
scan 72790 67
scan 535185 99
scan 292801 94
scan 68995 69
scan 35767 91
scan 396732 64
scan 453568 1
scan 499387 26
scan 57084 17
scan 376143 91
scan 382477 46
scan 472211 54
scan 385908 2
scan 471779 75
scan 578896 61
scan 432362 74
scan 35767 62
scan 430582 64
scan 17771 3
scan 370712 64
insert 602891
scan 385777 78
scan 42970 52
scan 434166 64
scan 289939 74
scan 444436 64
scan 87300 40
scan 412611 59
scan 357494 85
scan 321514 46
scan 284331 84
scan 227761 63
scan 461961 58
scan 534647 13
scan 220214 39
scan 72790 35
scan 586371 45
scan 153735 87
scan 455729 75
scan 472116 60
scan 548572 23
scan 504279 19
insert 602892
scan 390537 25
scan 363095 89
scan 587819 60
scan 374626 1
scan 35639 92
scan 434043 58
scan 4468 12
scan 356528 38
scan 72790 11
scan 347090 82
scan 568144 78
scan 72790 84
scan 101364 75
scan 473727 6
scan 241170 7
scan 385777 94
scan 381299 91
scan 41726 4
scan 570655 23
scan 385777 87
scan 242157 75
scan 22079 67
scan 309442 5
scan 170037 68
scan 23016 58
scan 96649 90
scan 39312 85
scan 385777 92
scan 215992 72
scan 424732 75
scan 72790 4
scan 523694 52
scan 72790 89
scan 121937 93
scan 293812 80
scan 462573 92
scan 357494 48
scan 72790 27
scan 168001 65
scan 467631 68
scan 221862 4
scan 530905 82
scan 195615 25
scan 352889 41
scan 538879 23
scan 374626 4
scan 390537 41
scan 594776 4
scan 433629 1
insert 602893
scan 447466 65
scan 475084 66
scan 298200 36
scan 385777 4
scan 36360 87
scan 460055 86
scan 153535 6
scan 107637 32
scan 388218 3
scan 414691 94
scan 534666 7
scan 72790 14
scan 191634 92
scan 326088 10
scan 241960 57
scan 574141 98
scan 506818 14
scan 385777 40
scan 101364 99
scan 313356 98
scan 253690 44
scan 230276 49
scan 35767 93
scan 409094 59
scan 508260 26
scan 114904 96
scan 72790 71
scan 472116 39
scan 432655 61
scan 31937 39
scan 120467 54
scan 385777 32
scan 512622 13
scan 319616 80
scan 573250 7
scan 10451 32
scan 249355 58
scan 87085 58
scan 388218 89
scan 166752 67
scan 72790 37
scan 416660 39
scan 153020 27
scan 35639 29
scan 216234 8
insert 602894
scan 235050 80
scan 501409 84
scan 289653 40
scan 177335 77
scan 114741 61
scan 585119 89
scan 316213 52
scan 385777 88
scan 290992 48
scan 254043 84
scan 329822 19
scan 36360 81
scan 47285 66
scan 385777 36
scan 291893 21
scan 374626 93
scan 294889 14
scan 243755 48
scan 254043 58
scan 462573 35
scan 104632 88
scan 374626 23
scan 561971 29
scan 521798 34
scan 396548 40
scan 518988 3
scan 28730 38
scan 425281 70
scan 282479 78
scan 400108 69
scan 540445 63
scan 385777 45
scan 385777 53
scan 44191 38
scan 325649 52
scan 56189 71
scan 72790 89
scan 255233 49
scan 472116 72
scan 330877 59
scan 581907 53
scan 127583 3
scan 510463 84
scan 258234 100
scan 374626 66
scan 567699 45
scan 77264 9
scan 549671 84
insert 602895
scan 224346 96
scan 379497 36
scan 445974 59
scan 553948 66
scan 320984 59
scan 258497 6
scan 19043 94
insert 602896
scan 197113 90
scan 599145 84
scan 490030 20
scan 242908 95
scan 35639 56
scan 561165 28
scan 393107 63
scan 385777 78
insert 602897
scan 35639 96
scan 385777 12
scan 262978 67
scan 324483 67
scan 550699 82
scan 374626 86
scan 217179 13
scan 165916 100
scan 35098 85
scan 68068 82
scan 167329 81
scan 23016 59
scan 18946 21
scan 162967 62
scan 561971 88
scan 340174 40
scan 288456 89
scan 179607 100
scan 561971 93
scan 34647 77
scan 180780 49
scan 50965 38
scan 42970 27
scan 346847 59
scan 308393 81
scan 505097 86
scan 521091 84
scan 561381 16
scan 51134 61
scan 215992 2
scan 414449 67
scan 572867 80
scan 225071 15
scan 442898 53
scan 78248 48
scan 471041 34
scan 462573 18
insert 602898
scan 400108 34
scan 392806 63
scan 95662 23
scan 68068 16
insert 602899
scan 497028 81
scan 234371 70
scan 202801 78
scan 139919 61
scan 252805 100
scan 213239 92
scan 453960 27
scan 561971 91
scan 164276 30
scan 385777 15
scan 396751 32
scan 48792 38
scan 242908 24
scan 8765 56
scan 559477 15
scan 465340 3
scan 532993 66
scan 35767 52
scan 393716 93
scan 245228 32
scan 590597 58
scan 401007 38
scan 561971 46
scan 301761 33
scan 561971 33
scan 360740 69
scan 469176 86
scan 327106 90
scan 451007 69
insert 602900
scan 110245 69
scan 502956 41
scan 35767 77
scan 590862 82
scan 35026 6
scan 35767 67
scan 392373 91
scan 400108 60
scan 502943 85
scan 319616 8
scan 462573 7
scan 310382 35
scan 292127 22
scan 231200 82
scan 597892 100
scan 258497 54
scan 35639 53
scan 110343 84
scan 540385 68
scan 593805 61
scan 438495 19
scan 385777 92
scan 248777 35
insert 602901
scan 183108 20
scan 400108 66
scan 339608 68
scan 360618 76
scan 166752 58
scan 92678 48
scan 225427 22
scan 435730 71
scan 306866 36
scan 220164 2
scan 215992 74
scan 385777 21
scan 350075 38
scan 463213 75
insert 602902
scan 101364 83
scan 509942 11
scan 561971 38
scan 263375 16
scan 486309 93
scan 102498 99
insert 602903
scan 429984 100
scan 121937 12
scan 385777 14
scan 72790 18
scan 593856 99
scan 81369 87
scan 520088 42
scan 444409 33
scan 98197 39
scan 528243 70
scan 104016 40
scan 417513 100
scan 299416 28
scan 319616 11
scan 542886 81
scan 165188 2
scan 29859 40
scan 420021 50
insert 602904
scan 423517 18
scan 374626 12
scan 375581 82
scan 526299 49
scan 403585 12
scan 556601 19
insert 602905
scan 424743 10
scan 198899 69
scan 60261 8
scan 87809 81
scan 472116 30
scan 294889 14
scan 500437 35
scan 5051 47
scan 104016 3
scan 474190 38
scan 180780 74
scan 426044 73
scan 33456 23
scan 262193 92
scan 245228 6
insert 602906
scan 204590 3
scan 349479 27
scan 72790 1
scan 374626 80
scan 385777 57
scan 71773 34
scan 409621 53
scan 90697 57
scan 532799 50
scan 366880 18
scan 344991 91
scan 163715 45
scan 378298 14
scan 84890 55
scan 216778 68
insert 602907
scan 343607 5
scan 101364 77
scan 308393 43
scan 408294 2
scan 472116 14
insert 602908
scan 127287 61
scan 82387 96
scan 385777 16
scan 556601 64
scan 132394 66
scan 215992 66
scan 130040 81
scan 221272 9
scan 38686 70
scan 357620 31
scan 496719 15
scan 512465 29
scan 121869 44
scan 414321 92
scan 215992 93
scan 242908 30
scan 426942 29
scan 38435 13
scan 332192 34
scan 74655 25
scan 462573 71
scan 229163 21
scan 374626 45
scan 245228 31
insert 602909
scan 526722 69
scan 68068 17
scan 477318 47
scan 281248 78
scan 329764 20
scan 385777 58
scan 550609 89
scan 242213 78
scan 452363 53
scan 235329 31
scan 35767 3
scan 35767 32
scan 407661 92
scan 72790 64
scan 381742 24
scan 377742 24
scan 568716 34
insert 602910
scan 35639 91
insert 602911
scan 322670 93
scan 374626 46
scan 469613 22
scan 361971 36
scan 470384 68
scan 531383 36
scan 356029 67
scan 433403 11
scan 360135 32
scan 507206 87
scan 552497 96
insert 602912
scan 286639 42
scan 462573 34
scan 528114 89
scan 46780 35
scan 314014 17
scan 198832 93
scan 594776 64
scan 288450 4
scan 447322 55
scan 170381 9
scan 317183 81
scan 374626 37
scan 321470 7
scan 354872 40
scan 233470 2
scan 400108 70
scan 570313 7
scan 26738 22
scan 498827 60
scan 42556 68
scan 150598 8
scan 482268 12
scan 150598 45
scan 103111 99
scan 95662 16
scan 136877 60
scan 123466 96
scan 270091 25
scan 35639 75
scan 54058 86
scan 385777 33
scan 472116 95
scan 75597 97
scan 76597 42
scan 528116 71
scan 385777 64
scan 593856 73
insert 602913
scan 249005 22
scan 385777 78
scan 72790 83
scan 424732 77
scan 385777 98
scan 312485 42
insert 602914
scan 196822 29
scan 599351 19
scan 575523 54
scan 385777 52
scan 411753 43
scan 544489 83
scan 485371 24
scan 430169 80
scan 551669 100
scan 446891 28
scan 350042 48
scan 257834 54
scan 145042 19
scan 283126 35
insert 602915
scan 325649 21
scan 561971 58
scan 586951 28
scan 329252 80
scan 596797 37
scan 512725 89
scan 561971 84
scan 240008 62
scan 299739 26
scan 158853 47
scan 385777 90
scan 309909 38
scan 142759 82
scan 482268 51
scan 72790 36
insert 602916
scan 187434 98
scan 472116 35
scan 166752 64
scan 526432 81
scan 240223 24
scan 107637 38
scan 215992 70
scan 6341 41
scan 258497 68
scan 26420 82
scan 72790 30
scan 482268 65
scan 561971 87
scan 513899 30
scan 72790 37
scan 473216 38
scan 545417 53
scan 494350 53
scan 254043 57
scan 214790 89
scan 373124 44
scan 385777 50
scan 385777 1
scan 385777 3
scan 192750 97
scan 403665 33
scan 121709 48
scan 23016 63
scan 472116 27
scan 567699 77
scan 472116 6
scan 90183 6
scan 471655 47
scan 283819 95
scan 72790 1
scan 64669 7
insert 602917
insert 602918
scan 255233 85
scan 400108 84
scan 374626 17
scan 316282 1
scan 400108 76
scan 385777 79
scan 479257 76
scan 363968 9
scan 72790 28
scan 35639 50
scan 35767 7
scan 72790 17
scan 324166 5
scan 385777 86
scan 359979 44
scan 593856 69
scan 247301 46
scan 482268 2
scan 406387 10
scan 43715 69
scan 471132 25
scan 385777 24
scan 573958 53
insert 602919
scan 158097 45
scan 463882 25
scan 215992 69
insert 602920
scan 268309 100
scan 10451 66
scan 427711 72
scan 481701 77
scan 359862 68
scan 472116 21
scan 476656 26
scan 36776 53
scan 50189 83
scan 476656 23
scan 489279 98
scan 482566 75
scan 564365 34
scan 305499 2
scan 440418 85
scan 166752 92
scan 446383 24
scan 325649 26
scan 499866 11
scan 173394 21
scan 374626 87
scan 550066 83
scan 77185 71
scan 72790 91
scan 326208 64
scan 72790 17
scan 378298 32
scan 334811 79
scan 385777 22
scan 385777 72
scan 472954 75
scan 374626 50
scan 458973 82
scan 312037 97
scan 328125 2
scan 462573 40
scan 68799 97
scan 7211 57
scan 148145 23
scan 486340 35
scan 72790 32
scan 385777 3
scan 513890 93
scan 98771 91
scan 208922 77
scan 2670 52
scan 495024 25
scan 385777 9
scan 77669 22
scan 35767 1
scan 185698 46
scan 392806 100
scan 58491 80
scan 290157 55
scan 561971 7
scan 35767 46
scan 143315 45
scan 517183 54
scan 588333 84
scan 366210 59
scan 385777 62
insert 602921
scan 99259 53
scan 484689 51
scan 406747 5
scan 561971 12
scan 234416 91
insert 602922
scan 447466 81
scan 486128 97
scan 143411 88
scan 215992 87
insert 602923
scan 378298 88
scan 385777 68
scan 72790 81
scan 327434 35
scan 72790 73
scan 568718 99
scan 410321 57
scan 285740 91
scan 424732 89
scan 593356 25
scan 127085 89
scan 79663 91
scan 238576 68
scan 575562 32
scan 550572 95
scan 561971 58
scan 20066 6
scan 352691 33
scan 177437 52
scan 472116 56
scan 101364 84
scan 95662 43
scan 322939 93
scan 15231 8
scan 261410 64
scan 439094 65
scan 6956 30
scan 596367 16
scan 387689 33
scan 521013 78
scan 54844 48
scan 74588 2
scan 498882 77
scan 374626 75
scan 433959 86
scan 28534 71
scan 354872 76
scan 374626 43
scan 524937 31
scan 72790 60
scan 569521 97
scan 52242 5
scan 443541 32
scan 392806 67
scan 126247 52
scan 389879 74
scan 324943 10
scan 83098 15
scan 367766 78
scan 95662 16
scan 325649 55
scan 569023 23
scan 385777 51
scan 385777 81
scan 518969 34
scan 555078 52
scan 483307 56
scan 72790 28
scan 240280 42
scan 374626 92
scan 403894 14
scan 462573 43
scan 374626 92
scan 52953 69
scan 224346 82
scan 364258 62
scan 385777 11
scan 374626 37
scan 452140 81
scan 563131 98
scan 109274 85
scan 22131 84
scan 385777 30
scan 407344 96
scan 162800 74
scan 400108 43
scan 385777 39
scan 274333 41
scan 371133 96
scan 171790 47
scan 203877 43
scan 472116 22
scan 215992 68
insert 602924
scan 258497 34
scan 493943 24
insert 602925
scan 355242 39
scan 346151 4
scan 348232 95
scan 281248 43
scan 440418 46
scan 188397 10
scan 72790 33
scan 35767 77
scan 295663 18
scan 263251 93
scan 170381 28
scan 472116 85
scan 94626 55
scan 31115 58
scan 448432 83
scan 154776 46
scan 70800 50
scan 525870 90
scan 192750 39
scan 47006 89
scan 343957 31
scan 267571 39
scan 101364 97
scan 472116 79
scan 93500 34
scan 73302 48
insert 602926
scan 535003 50
scan 467413 52
scan 276028 22
scan 594776 20
scan 233470 76
scan 111182 91
scan 472116 41
scan 155898 29
scan 237218 84
scan 166752 79
scan 44065 37
scan 126954 53
scan 146673 86
scan 385777 35
scan 270591 29
scan 593856 47
scan 494060 37
scan 488774 10
scan 2285 59
scan 561971 56
scan 136636 5
scan 61164 90
scan 412611 62
scan 385777 71
scan 477984 26
scan 275335 64
scan 144216 49
scan 447466 25
scan 188500 43
scan 267571 11
scan 385777 1
scan 508957 46
scan 249483 42
scan 191039 8
scan 354255 54
scan 215992 24
insert 602927
insert 602928
scan 46996 9
scan 374626 38
scan 234444 66
scan 72790 85
scan 374818 94
scan 407174 40
scan 46687 78
scan 374626 72
scan 413470 92
scan 374626 38
scan 72790 60
scan 72790 95
scan 596797 52
scan 512599 74
scan 387497 58
scan 548784 47
scan 556221 44
scan 160095 90
scan 64405 31
scan 166752 61
scan 67752 37
scan 35767 47
scan 179318 47
scan 312037 79
scan 482268 46
scan 596726 10
scan 178977 14
scan 160144 17
scan 372693 17
insert 602929
scan 212818 91
scan 243681 47
scan 374346 68
scan 364258 12
scan 230444 25
scan 3290 60
scan 565837 81
insert 602930
scan 374626 1
scan 561971 17
scan 425717 67
scan 482268 36
scan 189559 53
scan 72790 72
scan 174805 15
scan 2670 6
scan 561971 52
scan 374626 23
scan 561971 62
scan 95662 72
scan 374626 5
scan 374626 37
scan 72790 82
scan 452058 86
scan 72790 49
scan 294982 36
scan 35767 13
scan 35767 23
scan 49298 3
scan 182719 67
scan 49988 65
scan 502937 63
scan 528118 78
scan 457889 85
scan 512474 6
scan 35639 46
scan 378298 96
scan 87059 45
scan 400108 26
scan 534171 67
scan 411317 18
scan 96084 9
scan 508357 91
scan 377585 44
scan 3342 52
scan 536047 70
scan 72790 54
scan 548572 88
scan 440418 96
scan 390060 68
scan 593354 89
scan 358536 28
scan 433216 80
scan 446815 47
scan 456063 42
scan 123322 50
scan 459427 50
scan 462573 65
scan 224346 89
scan 373124 75
scan 72790 65
scan 329764 37
insert 602931
scan 595559 13
scan 505097 72
scan 104148 93
insert 602932
scan 279931 49
scan 341596 12
scan 385777 5
scan 95662 90
scan 378298 21
scan 512033 50
scan 208152 100
scan 254546 29
scan 440418 96
scan 541385 86
scan 385777 48
scan 461396 77
scan 251471 71
scan 472116 84
scan 396302 28
scan 304587 89
scan 593616 99
scan 354872 62
scan 225780 15
insert 602933
scan 472116 69
scan 522540 62
scan 495181 62
scan 188332 27
scan 393911 72
scan 215992 97
scan 35767 71
scan 190983 37
scan 83722 29
scan 488179 4
scan 215992 65
scan 193436 89
scan 412611 55
scan 153535 21
scan 526888 21
scan 463189 25
scan 385777 78
scan 205026 3
scan 26178 97
scan 98289 25
insert 602934
scan 387594 90
scan 374626 53
scan 72790 63
scan 563761 79
insert 602935
scan 260488 92
scan 2245 28
scan 121937 86
scan 347090 32
scan 374626 75
scan 338028 94
scan 196595 79
scan 169413 78
scan 411254 98
scan 197212 37
scan 591141 58
scan 202909 53
scan 367516 74
scan 487413 19
scan 35639 82
scan 374626 55
scan 44234 97
scan 218951 62
scan 470585 93
scan 255233 79
scan 15157 14
scan 62457 42
scan 122849 49
scan 229139 95
scan 195389 88
scan 373490 8
scan 471916 22
scan 301266 89
scan 414862 89
scan 385777 98
scan 229929 93
scan 254700 22
scan 412517 38
scan 62634 43
scan 35852 41
scan 61286 38
scan 333527 95
scan 167239 29
scan 83132 21
scan 286934 73
scan 556601 93
scan 444409 80
scan 462573 11
scan 561971 72
scan 516060 80
scan 351902 67
scan 526496 69
scan 72790 49
scan 385777 69
scan 26178 32
scan 106994 82
scan 134032 90
scan 72790 51
scan 535185 89
insert 602936
insert 602937
scan 595509 5
scan 427481 20
scan 325649 59
scan 69322 75
scan 378298 43
scan 529214 73
scan 72132 54
scan 4269 87
scan 127976 62
scan 334749 39
insert 602938
scan 215992 20
scan 597797 85
scan 126972 57
scan 198433 97
scan 401584 91
scan 72790 77
scan 530905 98
scan 440418 4
scan 226323 39
scan 592046 57
scan 140108 72
scan 72790 44
scan 433451 23
scan 385777 29
insert 602939
scan 282479 93
scan 432842 72
scan 47247 5
scan 537086 79
scan 556601 60
scan 385777 21
scan 385777 4
scan 452860 92
scan 424992 73
scan 513052 95
scan 23463 69
scan 84422 100
scan 114072 87
scan 342197 36
scan 581681 66
scan 366120 2
